sample	pop	perf	assay	run	url	date
ERS185096	CEU	UU	NA11992.6.M_120119_5	ERR188062	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188062/ERR188062_2.fastq.gz	120119
ERS185347	CEU	UU	NA12761.6.M_120119_2	ERR188061	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188061/ERR188061_1.fastq.gz	120119
ERS185347	CEU	UU	NA12761.6.M_120119_2	ERR188061	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188061/ERR188061_2.fastq.gz	120119
ERS185439	CEU	UU	NA12776.6.M_120119_6	ERR188279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188279/ERR188279_1.fastq.gz	120119
ERS185439	CEU	UU	NA12776.6.M_120119_6	ERR188279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188279/ERR188279_2.fastq.gz	120119
ERS185389	CEU	UU	NA12842.6.M_120119_4	ERR188349	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188349/ERR188349_1.fastq.gz	120119
ERS185389	CEU	UU	NA12842.6.M_120119_4	ERR188349	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188349/ERR188349_2.fastq.gz	120119
ERS185207	CEU	UU	NA12843.6.M_120119_4	ERR188099	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_1.fastq.gz	120119
ERS185207	CEU	UU	NA12843.6.M_120119_4	ERR188099	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_2.fastq.gz	120119
ERS185177	FIN	UU	HG00266.6.M_120119_3	ERR188267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_1.fastq.gz	120119
ERS185177	FIN	UU	HG00266.6.M_120119_3	ERR188267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_2.fastq.gz	120119
ERS185122	FIN	UU	HG00274.6.M_120119_1	ERR188264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_1.fastq.gz	120119
ERS185122	FIN	UU	HG00274.6.M_120119_1	ERR188264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_2.fastq.gz	120119
ERS185309	FIN	UU	HG00332.6.M_120217_1	ERR188294	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188294/ERR188294_1.fastq.gz	120217
ERS185309	FIN	UU	HG00332.6.M_120217_1	ERR188294	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188294/ERR188294_2.fastq.gz	120217
ERS185172	FIN	UU	HG00351.6.M_120119_5	ERR188124	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188124/ERR188124_1.fastq.gz	120119
ERS185172	FIN	UU	HG00351.6.M_120119_5	ERR188124	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188124/ERR188124_2.fastq.gz	120119
ERS185175	GBR	UU	HG00112.6.M_120119_2	ERR188465	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188465/ERR188465_1.fastq.gz	120119
ERS185175	GBR	UU	HG00112.6.M_120119_2	ERR188465	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188465/ERR188465_2.fastq.gz	120119
ERS185155	GBR	UU	HG00114.6.M_120217_1	ERR188071	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188071/ERR188071_1.fastq.gz	120217
ERS185155	GBR	UU	HG00114.6.M_120217_1	ERR188071	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188071/ERR188071_2.fastq.gz	120217
ERS185464	GBR	UU	HG00115.6.M_120119_1	ERR188186	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188186/ERR188186_1.fastq.gz	120119
ERS185464	GBR	UU	HG00115.6.M_120119_1	ERR188186	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188186/ERR188186_2.fastq.gz	120119
ERS185162	GBR	UU	HG00122.6.M_120119_1	ERR188285	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188285/ERR188285_1.fastq.gz	120119
ERS185162	GBR	UU	HG00122.6.M_120119_1	ERR188285	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188285/ERR188285_2.fastq.gz	120119
ERS185273	GBR	UU	HG00134.6.M_120119_6	ERR188338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188338/ERR188338_1.fastq.gz	120119
ERS185273	GBR	UU	HG00134.6.M_120119_6	ERR188338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188338/ERR188338_2.fastq.gz	120119
ERS185374	GBR	UU	HG00137.6.M_120217_1	ERR188095	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188095/ERR188095_1.fastq.gz	120217
ERS185374	GBR	UU	HG00137.6.M_120217_1	ERR188095	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188095/ERR188095_2.fastq.gz	120217
ERS185111	GBR	UU	HG00145.6.M_120119_1	ERR188073	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188073/ERR188073_1.fastq.gz	120119
ERS185111	GBR	UU	HG00145.6.M_120119_1	ERR188073	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188073/ERR188073_2.fastq.gz	120119
ERS185182	GBR	UU	HG00261.6.M_120119_2	ERR188130	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188130/ERR188130_1.fastq.gz	120119
ERS185182	GBR	UU	HG00261.6.M_120119_2	ERR188130	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188130/ERR188130_2.fastq.gz	120119
ERS185363	GBR	UU	HG00263.6.M_120119_3	ERR188070	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_1.fastq.gz	120119
ERS185363	GBR	UU	HG00263.6.M_120119_3	ERR188070	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_2.fastq.gz	120119
ERS185271	GBR	UU	HG00264.6.M_120119_5	ERR188366	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188366/ERR188366_1.fastq.gz	120119
ERS185271	GBR	UU	HG00264.6.M_120119_5	ERR188366	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188366/ERR188366_2.fastq.gz	120119
ERS185200	GBR	UU	HG01789.6.M_120119_1	ERR188391	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188391/ERR188391_1.fastq.gz	120119
ERS185200	GBR	UU	HG01789.6.M_120119_1	ERR188391	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188391/ERR188391_2.fastq.gz	120119
ERS185447	TSI	UU	NA20512.6.M_120119_6	ERR188369	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188369/ERR188369_1.fastq.gz	120119
ERS185447	TSI	UU	NA20512.6.M_120119_6	ERR188369	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188369/ERR188369_2.fastq.gz	120119
ERS185077	TSI	UU	NA20769.6.M_120119_5	ERR188381	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188381/ERR188381_1.fastq.gz	120119
ERS185077	TSI	UU	NA20769.6.M_120119_5	ERR188381	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188381/ERR188381_2.fastq.gz	120119
ERS185455	TSI	UU	NA20773.6.M_120119_4	ERR188305	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188305/ERR188305_1.fastq.gz	120119
ERS185455	TSI	UU	NA20773.6.M_120119_4	ERR188305	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188305/ERR188305_2.fastq.gz	120119
ERS185095	TSI	UU	NA20787.6.M_120119_3	ERR188360	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188360/ERR188360_1.fastq.gz	120119
ERS185095	TSI	UU	NA20787.6.M_120119_3	ERR188360	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188360/ERR188360_2.fastq.gz	120119
ERS185307	TSI	UU	NA20792.6.M_120119_6	ERR188195	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188195/ERR188195_1.fastq.gz	120119
ERS185307	TSI	UU	NA20792.6.M_120119_6	ERR188195	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188195/ERR188195_2.fastq.gz	120119
ERS185388	TSI	UU	NA20798.6.M_120119_6	ERR188335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188335/ERR188335_1.fastq.gz	120119
ERS185388	TSI	UU	NA20798.6.M_120119_6	ERR188335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188335/ERR188335_2.fastq.gz	120119
ERS185186	TSI	UU	NA20809.6.M_120119_2	ERR188282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188282/ERR188282_1.fastq.gz	120119
ERS185186	TSI	UU	NA20809.6.M_120119_2	ERR188282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188282/ERR188282_2.fastq.gz	120119
ERS185377	YRI	UU	NA18487.6.M_120119_5	ERR188143	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188143/ERR188143_1.fastq.gz	120119
ERS185377	YRI	UU	NA18487.6.M_120119_5	ERR188143	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188143/ERR188143_2.fastq.gz	120119
ERS185409	YRI	UU	NA18870.6.M_120119_4	ERR188373	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188373/ERR188373_1.fastq.gz	120119
ERS185409	YRI	UU	NA18870.6.M_120119_4	ERR188373	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188373/ERR188373_2.fastq.gz	120119
ERS185049	YRI	UU	NA18907.6.M_120217_1	ERR188283	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188283/ERR188283_1.fastq.gz	120217
ERS185049	YRI	UU	NA18907.6.M_120217_1	ERR188283	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188283/ERR188283_2.fastq.gz	120217
ERS185435	YRI	UU	NA19129.6.M_120217_1	ERR188444	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188444/ERR188444_1.fastq.gz	120217
ERS185435	YRI	UU	NA19129.6.M_120217_1	ERR188444	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188444/ERR188444_2.fastq.gz	120217
ERS185434	YRI	UU	NA19141.6.M_120119_2	ERR188193	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188193/ERR188193_1.fastq.gz	120119
ERS185434	YRI	UU	NA19141.6.M_120119_2	ERR188193	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188193/ERR188193_2.fastq.gz	120119
ERS185073	YRI	UU	NA19172.6.M_120119_1	ERR188422	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188422/ERR188422_1.fastq.gz	120119
ERS185073	YRI	UU	NA19172.6.M_120119_1	ERR188422	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188422/ERR188422_2.fastq.gz	120119
ERS185284	YRI	UU	NA19185.6.M_120119_4	ERR188183	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188183/ERR188183_1.fastq.gz	120119
ERS185284	YRI	UU	NA19185.6.M_120119_4	ERR188183	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188183/ERR188183_2.fastq.gz	120119
ERS185343	YRI	UU	NA19209.6.M_120217_1	ERR188434	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_1.fastq.gz	120217
ERS185343	YRI	UU	NA19209.6.M_120217_1	ERR188434	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_2.fastq.gz	120217
ERS185145	YRI	UU	NA19214.6.M_120119_2	ERR188209	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188209/ERR188209_1.fastq.gz	120119
ERS185145	YRI	UU	NA19214.6.M_120119_2	ERR188209	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188209/ERR188209_2.fastq.gz	120119
ERS185253	YRI	UU	NA19256.6.M_120119_6	ERR188120	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188120/ERR188120_1.fastq.gz	120119
ERS185253	YRI	UU	NA19256.6.M_120119_6	ERR188120	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188120/ERR188120_2.fastq.gz	120119
ERS185340	YRI	UU	NA19257.6.M_120119_2	ERR188074	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188074/ERR188074_1.fastq.gz	120119
ERS185340	YRI	UU	NA19257.6.M_120119_2	ERR188074	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188074/ERR188074_2.fastq.gz	120119
